date,Usage_kWh,Lagging_Reactive_Power_kVarh,Leading_Reactive_Power_kVarh,CO2,Lagging_Power_Factor,Leading_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
2018-12-04 01:00:00,3.64,4.86,0.0,0.0,59.95,100.0,3600,0,4,0
2018-12-04 01:15:00,3.64,4.9,0.0,0.0,59.63,100.0,4500,0,4,0
2018-12-04 01:30:00,3.67,5.51,0.0,0.0,55.44,100.0,5400,0,4,0
2018-12-04 01:45:00,3.67,5.0,0.0,0.0,59.17,100.0,6300,0,4,0
2018-12-04 02:00:00,3.6,4.75,0.0,0.0,60.4,100.0,7200,0,4,0
2018-12-04 02:15:00,3.53,4.57,0.0,0.0,61.13,100.0,8100,0,4,0
2018-12-04 02:30:00,3.46,5.36,0.0,0.0,54.23,100.0,9000,0,4,0
2018-12-04 02:45:00,3.6,5.4,0.0,0.0,55.47,100.0,9900,0,4,0
2018-12-04 03:00:00,3.06,4.1,0.0,0.0,59.81,100.0,10800,0,4,0
2018-12-04 03:15:00,3.06,4.46,0.0,0.0,56.57,100.0,11700,0,4,0
2018-12-04 03:30:00,3.1,4.68,0.0,0.0,55.22,100.0,12600,0,4,0
2018-12-04 03:45:00,3.13,4.57,0.0,0.0,56.51,100.0,13500,0,4,0
2018-12-04 04:00:00,3.1,4.61,0.0,0.0,55.8,100.0,14400,0,4,0
2018-12-04 04:15:00,3.13,4.5,0.0,0.0,57.1,100.0,15300,0,4,0
2018-12-04 04:30:00,3.1,4.57,0.0,0.0,56.14,100.0,16200,0,4,0
2018-12-04 04:45:00,3.1,4.46,0.0,0.0,57.07,100.0,17100,0,4,0
2018-12-04 05:00:00,3.13,4.64,0.0,0.0,55.92,100.0,18000,0,4,0
2018-12-04 05:15:00,3.13,4.79,0.0,0.0,54.7,100.0,18900,0,4,0
2018-12-04 05:30:00,3.17,4.68,0.0,0.0,56.08,100.0,19800,0,4,0
2018-12-04 05:45:00,3.6,4.93,0.0,0.0,58.97,100.0,20700,0,4,0
2018-12-04 06:00:00,3.35,5.08,0.0,0.0,55.05,100.0,21600,0,4,0
2018-12-04 06:15:00,3.06,4.64,0.0,0.0,55.05,100.0,22500,0,4,0
2018-12-04 06:30:00,3.1,4.43,0.0,0.0,57.33,100.0,23400,0,4,0
2018-12-04 06:45:00,3.67,5.26,0.0,0.0,57.22,100.0,24300,0,4,0
2018-12-04 07:00:00,3.31,4.79,0.0,0.0,56.85,100.0,25200,0,4,0
2018-12-04 07:15:00,2.99,4.46,0.0,0.0,55.68,100.0,26100,0,4,0
2018-12-04 07:30:00,3.35,4.46,0.0,0.0,60.06,100.0,27000,0,4,0
2018-12-04 07:45:00,3.67,4.07,0.0,0.0,66.97,100.0,27900,0,4,0
2018-12-04 08:00:00,4.93,5.54,0.0,0.0,66.48,100.0,28800,0,4,0
2018-12-04 08:15:00,77.04,56.63,0.0,0.04,80.57,100.0,29700,0,4,0
2018-12-04 08:30:00,102.31,71.1,0.0,0.05,82.12,100.0,30600,0,4,0
2018-12-04 08:45:00,125.89,82.26,0.0,0.06,83.71,100.0,31500,0,4,0
2018-12-04 09:00:00,101.27,55.04,0.0,0.05,87.86,100.0,32400,0,4,0
2018-12-04 09:15:00,118.55,49.82,0.0,0.05,92.19,100.0,33300,0,4,2
2018-12-04 09:30:00,104.54,47.95,0.0,0.05,90.89,100.0,34200,0,4,2
2018-12-04 09:45:00,77.15,38.99,0.0,0.04,89.25,100.0,35100,0,4,2
2018-12-04 10:00:00,46.91,12.42,0.0,0.02,96.67,100.0,36000,0,4,2
2018-12-04 10:15:00,61.88,25.56,0.0,0.03,92.43,100.0,36900,0,4,1
2018-12-04 10:30:00,59.54,26.03,0.0,0.03,91.63,100.0,37800,0,4,1
2018-12-04 10:45:00,59.29,26.86,0.0,0.03,91.09,100.0,38700,0,4,1
2018-12-04 11:00:00,40.46,8.93,0.0,0.02,97.65,100.0,39600,0,4,1
2018-12-04 11:15:00,43.88,29.74,0.0,0.02,82.78,100.0,40500,0,4,1
2018-12-04 11:30:00,39.74,25.31,0.0,0.02,84.35,100.0,41400,0,4,1
2018-12-04 11:45:00,43.85,30.2,0.0,0.02,82.36,100.0,42300,0,4,1
2018-12-04 12:00:00,43.67,29.05,0.0,0.02,83.26,100.0,43200,0,4,1
2018-12-04 12:15:00,12.13,3.67,16.78,0.01,95.72,58.58,44100,0,4,2
2018-12-04 12:30:00,5.44,0.0,24.66,0.0,100.0,21.54,45000,0,4,2
2018-12-04 12:45:00,5.62,0.0,24.34,0.0,100.0,22.5,45900,0,4,2
2018-12-04 13:00:00,6.12,0.0,24.59,0.0,100.0,24.15,46800,0,4,2
2018-12-04 13:15:00,41.9,14.15,3.56,0.02,94.74,99.64,47700,0,4,1
2018-12-04 13:30:00,65.7,40.21,0.0,0.03,85.29,100.0,48600,0,4,1
2018-12-04 13:45:00,58.18,42.37,0.0,0.03,80.84,100.0,49500,0,4,1
2018-12-04 14:00:00,48.2,20.66,0.0,0.02,91.91,100.0,50400,0,4,1
2018-12-04 14:15:00,67.43,37.51,0.0,0.03,87.39,100.0,51300,0,4,1
2018-12-04 14:30:00,66.85,50.72,0.0,0.03,79.67,100.0,52200,0,4,1
2018-12-04 14:45:00,49.32,20.88,0.0,0.02,92.09,100.0,53100,0,4,1
2018-12-04 15:00:00,47.05,18.32,0.0,0.02,93.19,100.0,54000,0,4,1
2018-12-04 15:15:00,51.16,25.38,0.0,0.02,89.58,100.0,54900,0,4,1
2018-12-04 15:30:00,53.78,26.6,0.0,0.02,89.64,100.0,55800,0,4,1
2018-12-04 15:45:00,77.15,42.88,0.0,0.04,87.41,100.0,56700,0,4,1
2018-12-04 16:00:00,69.52,39.78,0.0,0.03,86.8,100.0,57600,0,4,1
2018-12-04 16:15:00,69.23,39.82,0.0,0.03,86.68,100.0,58500,0,4,1
2018-12-04 16:30:00,68.29,43.02,0.0,0.03,84.61,100.0,59400,0,4,1
2018-12-04 16:45:00,50.44,16.27,0.0,0.02,95.17,100.0,60300,0,4,1
2018-12-04 17:00:00,74.7,39.92,0.0,0.03,88.2,100.0,61200,0,4,1
2018-12-04 17:15:00,60.16,20.66,0.0,0.03,94.58,100.0,62100,0,4,2
2018-12-04 17:30:00,67.68,33.26,0.0,0.03,89.75,100.0,63000,0,4,2
2018-12-04 17:45:00,37.04,4.93,2.41,0.02,99.13,99.79,63900,0,4,2
2018-12-04 18:00:00,29.74,0.0,8.14,0.01,100.0,96.45,64800,0,4,2
2018-12-04 18:15:00,33.91,13.68,0.61,0.02,92.74,99.98,65700,0,4,2
2018-12-04 18:30:00,36.54,18.72,0.0,0.02,89.0,100.0,66600,0,4,2
2018-12-04 18:45:00,34.67,4.9,0.79,0.02,99.02,99.97,67500,0,4,2
2018-12-04 19:00:00,37.58,1.84,0.43,0.02,99.88,99.99,68400,0,4,2
2018-12-04 19:15:00,35.1,1.04,1.87,0.02,99.96,99.86,69300,0,4,2
2018-12-04 19:30:00,37.3,1.3,0.79,0.02,99.94,99.98,70200,0,4,2
2018-12-04 19:45:00,35.1,0.9,2.05,0.02,99.97,99.83,71100,0,4,2
2018-12-04 20:00:00,36.18,0.94,1.22,0.02,99.97,99.94,72000,0,4,2
2018-12-04 20:15:00,35.96,1.12,1.69,0.02,99.95,99.89,72900,0,4,2
2018-12-04 20:30:00,33.84,0.54,3.1,0.02,99.99,99.58,73800,0,4,2
2018-12-04 20:45:00,35.78,0.94,1.76,0.02,99.97,99.88,74700,0,4,2
2018-12-04 21:00:00,20.66,0.65,13.72,0.01,99.95,83.3,75600,0,4,2
2018-12-04 21:15:00,5.94,0.0,25.67,0.0,100.0,22.54,76500,0,4,2
2018-12-04 21:30:00,5.72,0.0,25.74,0.0,100.0,21.69,77400,0,4,2
2018-12-04 21:45:00,5.72,0.0,25.7,0.0,100.0,21.73,78300,0,4,2
2018-12-04 22:00:00,5.65,0.0,25.63,0.0,100.0,21.53,79200,0,4,2
2018-12-04 22:15:00,5.22,2.27,14.69,0.0,91.7,33.48,80100,0,4,2
2018-12-04 22:30:00,4.0,6.44,0.0,0.0,52.76,100.0,81000,0,4,2
2018-12-04 22:45:00,4.03,6.34,0.0,0.0,53.64,100.0,81900,0,4,2
2018-12-04 23:00:00,4.07,6.41,0.0,0.0,53.6,100.0,82800,0,4,2
2018-12-04 23:15:00,4.1,6.16,0.0,0.0,55.41,100.0,83700,0,4,0
2018-12-04 23:30:00,3.96,5.8,0.0,0.0,56.39,100.0,84600,0,4,0
2018-12-04 23:45:00,4.07,5.87,0.0,0.0,56.98,100.0,85500,0,4,0
2018-12-05 00:00:00,2.95,3.96,0.0,0.0,59.74,100.0,0,1,2,0
2018-12-05 00:15:00,3.53,3.64,0.0,0.0,69.62,100.0,900,1,2,0
2018-12-05 00:30:00,3.56,3.96,0.0,0.0,66.85,100.0,1800,1,2,0
2018-12-05 00:45:00,3.6,4.0,0.0,0.0,66.9,100.0,2700,1,2,0
2018-12-05 01:00:00,3.6,4.03,0.0,0.0,66.62,100.0,3600,1,2,0
2018-12-05 01:15:00,3.64,4.07,0.0,0.0,66.66,100.0,4500,1,2,0
2018-12-05 01:30:00,3.13,4.03,0.0,0.0,61.34,100.0,5400,1,2,0
2018-12-05 01:45:00,3.02,3.92,0.0,0.0,61.03,100.0,6300,1,2,0
2018-12-05 02:00:00,3.56,4.36,0.0,0.0,63.25,100.0,7200,1,2,0
2018-12-05 02:15:00,3.38,4.28,0.0,0.0,61.98,100.0,8100,1,2,0
2018-12-05 02:30:00,3.02,4.03,0.0,0.0,59.97,100.0,9000,1,2,0
2018-12-05 02:45:00,3.02,3.85,0.0,0.0,61.72,100.0,9900,1,2,0
2018-12-05 03:00:00,2.99,3.96,0.0,0.0,60.26,100.0,10800,1,2,0
2018-12-05 03:15:00,2.95,4.03,0.0,0.0,59.07,100.0,11700,1,2,0
2018-12-05 03:30:00,2.99,4.03,0.0,0.0,59.58,100.0,12600,1,2,0
2018-12-05 03:45:00,2.99,4.07,0.0,0.0,59.21,100.0,13500,1,2,0
2018-12-05 04:00:00,3.02,4.03,0.0,0.0,59.97,100.0,14400,1,2,0
2018-12-05 04:15:00,2.95,3.85,0.0,0.0,60.82,100.0,15300,1,2,0
2018-12-05 04:30:00,2.99,4.03,0.0,0.0,59.58,100.0,16200,1,2,0
2018-12-05 04:45:00,3.13,4.03,0.0,0.0,61.34,100.0,17100,1,2,0
2018-12-05 05:00:00,3.49,3.74,0.0,0.0,68.22,100.0,18000,1,2,0
2018-12-05 05:15:00,3.02,4.18,0.0,0.0,58.56,100.0,18900,1,2,0
2018-12-05 05:30:00,3.02,4.28,0.0,0.0,57.65,100.0,19800,1,2,0
2018-12-05 05:45:00,2.95,4.25,0.0,0.0,57.02,100.0,20700,1,2,0
2018-12-05 06:00:00,2.95,4.21,0.0,0.0,57.39,100.0,21600,1,2,0
2018-12-05 06:15:00,2.95,4.28,0.0,0.0,56.75,100.0,22500,1,2,0
2018-12-05 06:30:00,2.95,4.43,0.0,0.0,55.43,100.0,23400,1,2,0
2018-12-05 06:45:00,3.06,4.32,0.0,0.0,57.8,100.0,24300,1,2,0
2018-12-05 07:00:00,3.38,4.61,0.0,0.0,59.13,100.0,25200,1,2,0
2018-12-05 07:15:00,3.6,4.61,0.0,0.0,61.55,100.0,26100,1,2,0
2018-12-05 07:30:00,3.2,4.28,0.0,0.0,59.88,100.0,27000,1,2,0
2018-12-05 07:45:00,3.17,4.18,0.0,0.0,60.43,100.0,27900,1,2,0
2018-12-05 08:00:00,3.17,3.78,0.0,0.0,64.26,100.0,28800,1,2,0
2018-12-05 08:15:00,3.82,5.22,0.0,0.0,59.06,100.0,29700,1,2,0
2018-12-05 08:30:00,6.01,7.6,0.0,0.0,62.03,100.0,30600,1,2,0
2018-12-05 08:45:00,5.83,6.48,0.0,0.0,66.88,100.0,31500,1,2,0
2018-12-05 09:00:00,5.04,0.0,19.4,0.0,100.0,25.14,32400,1,2,0
2018-12-05 09:15:00,5.18,0.0,25.02,0.0,100.0,20.27,33300,1,2,2
2018-12-05 09:30:00,5.18,0.0,24.98,0.0,100.0,20.3,34200,1,2,2
2018-12-05 09:45:00,5.15,0.0,24.95,0.0,100.0,20.22,35100,1,2,2
2018-12-05 10:00:00,5.33,0.0,24.66,0.0,100.0,21.13,36000,1,2,2
2018-12-05 10:15:00,20.56,0.04,15.62,0.01,100.0,79.63,36900,1,2,1
2018-12-05 10:30:00,23.4,0.0,13.39,0.01,100.0,86.79,37800,1,2,1
2018-12-05 10:45:00,22.97,0.0,13.54,0.01,100.0,86.15,38700,1,2,1
2018-12-05 11:00:00,22.79,0.0,14.15,0.01,100.0,84.96,39600,1,2,1
2018-12-05 11:15:00,22.68,3.35,0.86,0.01,98.93,99.93,40500,1,2,1
2018-12-05 11:30:00,22.79,3.82,0.11,0.01,98.62,100.0,41400,1,2,1
2018-12-05 11:45:00,21.24,2.63,0.5,0.01,99.24,99.97,42300,1,2,1
2018-12-05 12:00:00,21.06,2.23,0.58,0.01,99.44,99.96,43200,1,2,1
2018-12-05 12:15:00,20.2,0.94,10.44,0.01,99.89,88.84,44100,1,2,2
2018-12-05 12:30:00,6.12,0.0,16.88,0.0,100.0,34.08,45000,1,2,2
2018-12-05 12:45:00,3.85,0.0,22.36,0.0,100.0,16.97,45900,1,2,2
2018-12-05 13:00:00,4.07,0.0,25.56,0.0,100.0,15.73,46800,1,2,2
2018-12-05 13:15:00,17.28,0.07,14.72,0.01,100.0,76.12,47700,1,2,1
2018-12-05 13:30:00,24.84,0.07,9.65,0.01,100.0,93.21,48600,1,2,1
2018-12-05 13:45:00,24.77,0.11,9.61,0.01,100.0,93.23,49500,1,2,1
2018-12-05 14:00:00,23.98,0.0,11.12,0.01,100.0,90.72,50400,1,2,1
2018-12-05 14:15:00,24.8,0.04,10.62,0.01,100.0,91.93,51300,1,2,1
2018-12-05 14:30:00,24.59,0.04,10.8,0.01,100.0,91.56,52200,1,2,1
2018-12-05 14:45:00,24.88,0.07,10.04,0.01,100.0,92.73,53100,1,2,1
2018-12-05 15:00:00,24.23,0.0,11.3,0.01,100.0,90.63,54000,1,2,1
2018-12-05 15:15:00,25.7,0.11,8.5,0.01,100.0,94.94,54900,1,2,1
2018-12-05 15:30:00,25.74,0.04,8.39,0.01,100.0,95.08,55800,1,2,1
2018-12-05 15:45:00,21.92,0.0,12.2,0.01,100.0,87.38,56700,1,2,1
2018-12-05 16:00:00,4.39,0.0,23.47,0.0,100.0,18.39,57600,1,2,1
2018-12-05 16:15:00,5.18,0.0,26.46,0.0,100.0,19.21,58500,1,2,1
2018-12-05 16:30:00,4.07,0.0,26.46,0.0,100.0,15.2,59400,1,2,1
2018-12-05 16:45:00,3.67,0.0,26.35,0.0,100.0,13.79,60300,1,2,1
